filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,asm_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,asm_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,asm_B,entropy_B
ph_01.jpg,56.933289045569374,63.43943320891353,71.00547922328916,2.480620292897931,0.871212236780931,0.6858584006838496,0.2268811184617891,0.8059634501626703,0.051678508667893884,21.010920473212863,2.5127157280006713,0.8825416528981426,0.6812386689431873,0.21672427678992867,0.8156193564270187,0.04715894198197183,21.467524275956013,2.5290488569899905,0.8891962297618256,0.6783237208018289,0.20717077860584698,0.8219277528724666,0.043108224526730306,21.834889799345966
ph_02.jpg,57.38033610808459,64.003072954706,71.60959113825665,2.4196232533846325,0.8602345834721044,0.6881956190565204,0.2265205223567239,0.8095941693756982,0.05153368379350193,20.98078341092631,2.4500610578344997,0.8717402002062162,0.683411820613503,0.21645512632512054,0.8189791065971427,0.047062439812449605,21.429996137280828,2.463762850678833,0.877281687099759,0.6809749355927306,0.20797078243287961,0.8250515783963626,0.04346036807877769,21.76739389953466
ph_03.jpg,56.816999492143694,63.56576121823653,71.14096697986135,2.548717993330974,0.8859290945832607,0.6822871089474624,0.22580328137751246,0.8025551166036018,0.05118569064355733,21.08672879118832,2.5832993538259363,0.8985342284735228,0.6770982274911259,0.21509115098864123,0.812340400236033,0.04644914492764159,21.567578470626145,2.5990279693301175,0.9044888144012071,0.674526653422882,0.2059722907178509,0.8185876842527336,0.042607634981166265,21.927364449216416
ph_04.jpg,56.710391448458076,63.54477697475286,71.08829048233379,2.424145626987089,0.8585029560967334,0.6890589028764394,0.22752076076309158,0.807616242005603,0.05197943898288346,20.927866427806276,2.4573581746441633,0.8703519042542196,0.6842147551446361,0.21698383070255972,0.8175851968360213,0.047281196419717675,21.402717013875574,2.472602925613262,0.8765929422498264,0.6814727510060771,0.20789105879190056,0.8237515824321566,0.043416181154935805,21.75721048567201
ph_05.jpg,56.51967257236703,63.306698627191565,70.84050736491422,2.5105690957610487,0.8778249185813745,0.6843370045139257,0.22721006302277533,0.8033569218751371,0.05182720243575037,21.015136509359483,2.5441607127378827,0.8900158533478018,0.6793385580293171,0.2166380101978791,0.8131253908373453,0.0471215809030896,21.492801865880875,2.5596990619783564,0.8963105871858558,0.676571863263719,0.20747135989533574,0.8193258960962156,0.043232557519381584,21.85245051587863
ph_06.jpg,56.64336526642002,63.470716384202774,71.03725709701752,2.506153168325897,0.8771376733316197,0.6844325248969738,0.22702790745945003,0.8042002371200005,0.0517475210140831,21.021136333482488,2.539689363901707,0.8894134316099523,0.6793762194247215,0.21625657833281473,0.8138904612310924,0.04695887379152913,21.501696258818754,2.555463969859736,0.8955493530462177,0.6767138082207458,0.20730927439889932,0.8200213336131046,0.04316792145350926,21.85757284853029
ph_07.jpg,56.85391810143557,63.717166628253175,71.28978265945092,2.4031706508634176,0.8580832152429788,0.6884116882149685,0.22702653405200976,0.8092599163016594,0.05175241818834603,20.94099793591279,2.4356196589491796,0.8704341893608821,0.6832768346662197,0.21649268725884652,0.819019014558468,0.047067348307246806,21.41519488511432,2.4492125387579278,0.8756874846942826,0.6809911652922186,0.20798612819975681,0.8250744543690305,0.04345469222306007,21.75394614747886
ph_08.jpg,56.959609459497216,63.58063048265306,71.18244344985094,2.554894956283687,0.8858640515695135,0.6826576720146655,0.2262641490860574,0.802941619477959,0.05139554614558142,21.090697654434877,2.5880661507243214,0.897825063715036,0.6777432388946849,0.21550109626020897,0.8124139926837726,0.046628001244174454,21.56140060283566,2.6053685841678336,0.904337599446156,0.6749571675542845,0.20646079649573484,0.8185857102569304,0.042811289500930334,21.924097563920224
ph_09.jpg,57.167398892693654,63.76298475832425,71.36692824010329,2.538732429385351,0.884319077096761,0.6825849682415839,0.22530144747300812,0.8041059167782785,0.05095940632633096,21.105894392174207,2.5720251596918295,0.8962339241119468,0.677724580714721,0.21480267381594803,0.8136332096755778,0.04632543731987861,21.57223441963181,2.58811382248575,0.9025779030827643,0.6749549560674861,0.20589526128191488,0.8196891360043119,0.04257642303266841,21.930197650087003
ph_10.jpg,57.17297234128742,63.770321236575235,71.40455961923747,2.554894492553876,0.8868078191656158,0.6820880331940333,0.22509754875087523,0.803307932371626,0.050866381210010074,21.119942136281264,2.588594881755795,0.8989451807679237,0.6771198387336429,0.21445415678191768,0.8128048218817736,0.046174987759362573,21.5892125700804,2.604696778039305,0.9051910957276965,0.674399764404444,0.20557616739818269,0.8188728088087602,0.042444549892086715,21.946355578426434
ph_11.jpg,57.07705578287696,63.69717801760436,71.31775111199579,2.5218668830643765,0.8808082677960587,0.683367701754239,0.22582209970203654,0.8043479452518816,0.051195722824634055,21.075505057469936,2.554190011295366,0.8924594393126138,0.6785854873287811,0.2153173182365528,0.813943862133415,0.04654919960278466,21.54053064497312,2.569794081621565,0.8987488371724479,0.6758344364217789,0.20656705957797772,0.8199906427688971,0.04285595509001306,21.894050131735106
