filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,asm_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,asm_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,asm_B,entropy_B
pp_01.jpg,154.57070845206596,170.23170301730502,184.54936988152681,0.048904628289196034,0.048552991206279594,0.9757583765700658,0.6321922685414484,0.9388085916005388,0.3997000298767456,6.632685863078808,0.04971348101034904,0.04935438902278111,0.9753583969671654,0.6394993946915087,0.935245956350345,0.40899421752114756,6.534863911600095,0.053647902391567075,0.053295173667743334,0.973387366303283,0.6500496186235656,0.9285028638043987,0.4226041407428215,6.563724358059487
pp_02.jpg,154.9928822167479,170.18257371898486,184.8791771555457,0.0483919251505959,0.048024661001973425,0.9760239074996327,0.635498068664147,0.9380663478820236,0.4038909906945803,6.567777859657537,0.049729777329312885,0.04936341767544624,0.9753543972819211,0.6425248530795757,0.9343267794237845,0.41287278381061887,6.498821941910661,0.051056025386324116,0.05069503082942236,0.9746880434243588,0.6577611881121133,0.9295654884795952,0.43268630140390424,6.41968206216265
pp_03.jpg,155.18028973751112,170.35531377088796,184.6895587387204,0.04879312026263229,0.048420646810256665,0.9758265808015127,0.6312570750386577,0.9388298515649518,0.39851903177778253,6.634221640937668,0.049400355229936854,0.04902813140920855,0.9755228013429754,0.6391441660921691,0.9356499076015736,0.4085397450131402,6.526129867323094,0.053565940307661895,0.053197147571672425,0.973437933350669,0.6461313072969704,0.9296027332183138,0.4175252481728597,6.593794623145314
pp_04.jpg,154.95459506441495,170.13311297957,184.80655557434656,0.04799635963631799,0.04762410454810482,0.9762248286688862,0.6370835992039305,0.9382442989292537,0.40590830607306916,6.548178278472067,0.048959111346345424,0.048585047034744144,0.975744528947537,0.64513275591851,0.9347764814882449,0.4162300098880157,6.462106729845847,0.05052323094910161,0.05015381423069278,0.9749596805902434,0.6595656044444231,0.9298842145784558,0.4350625482836692,6.39383997047336
pp_05.jpg,154.6397218464019,170.26609213551083,184.58707503202788,0.04883586333608675,0.04846479346860305,0.9758043859110814,0.6327506579687696,0.9387023688240809,0.4004058774551114,6.623651052503014,0.04962453587094186,0.04924504398362625,0.9754150629201497,0.6401383040372347,0.935164675034116,0.4098114757008205,6.523362933018491,0.05337714557108698,0.05300988115935347,0.9735314215847275,0.6494788498111332,0.929019808223323,0.4218619134822046,6.561173933321752
pp_06.jpg,155.1222659695366,170.3044821811281,184.9821094145983,0.04733159160971657,0.04698943745752058,0.9765390004493195,0.6384819202424082,0.9386876488682363,0.4076908382239666,6.521900283249247,0.04846170303056338,0.04811823877434992,0.9759746042125016,0.6465862932535897,0.9348329389408525,0.4181069269202862,6.426557275454241,0.04948979902321056,0.049146490814324616,0.9754604625877815,0.6633012877773364,0.9302463134055626,0.44000293509774807,6.331527827138958
pp_07.jpg,155.26308677857466,170.478184378779,185.14608108789008,0.04683820500558571,0.046473186745709535,0.9767996318168755,0.639130854255366,0.9390198981410618,0.40851943111772115,6.496519730337581,0.0480127663224871,0.047648652663060925,0.976211808398155,0.6466474633538262,0.9352117543801743,0.41818581937112426,6.407484659257549,0.04883326275568466,0.04847551249043379,0.9757977493431813,0.6630753809264502,0.9310306885612425,0.43970274586429225,6.3117157106617645
pp_08.jpg,155.5570077435615,170.78039648461663,185.44173995162893,0.04597092341191951,0.0456132041735306,0.9772288686130188,0.6415131649937951,0.9392840890242506,0.41156899257607094,6.44188079812124,0.046836352051795496,0.04647944378680936,0.976795653904438,0.6495491696850693,0.9356193210482997,0.42194557670766025,6.332530200388693,0.047221276829893036,0.04687123099524679,0.976599074057185,0.6670322081222602,0.931985133664192,0.4449635058971778,6.225265635043358
pp_09.jpg,155.36855133489382,171.03601102816458,185.29583216097348,0.044611241175473534,0.04425511286377467,0.9779075450681669,0.6450694490462208,0.9404271968533671,0.4161423405815752,6.380771912289675,0.04533155718424273,0.044974493099059105,0.9775479014473396,0.6515354614025968,0.9369749467589271,0.42452834371307824,6.273902988566139,0.04786006161817971,0.047507395577747295,0.9762810119756535,0.6679708958390804,0.9309770206950697,0.4462168317994264,6.231584143377324
pp_10.jpg,155.46792641720845,171.15039007155886,185.40702787322948,0.044584772568150355,0.04424573759943603,0.9779107681714037,0.645456840958432,0.9402259883118984,0.4166422499398018,6.37132400611098,0.04517094659736042,0.04482726409842037,0.9776204392539485,0.651998622196037,0.9368775083704092,0.4251318046088318,6.255395528326693,0.047350613897228847,0.04701547816423117,0.9765254775444487,0.6683317171064954,0.9314677968205838,0.44669840090995594,6.211510147146257
pp_11.jpg,155.43197251040655,171.1021939841477,185.36038603564774,0.04453057662135243,0.044196813259733306,0.9779345760170246,0.645883979452871,0.9402899067488406,0.417193879723746,6.3733273621842015,0.04521499089202417,0.04487561282877858,0.9775957327057347,0.6522084353685854,0.9368386590854796,0.4254057113810837,6.259308858919707,0.04745156529881062,0.047118644245543496,0.9764735711793866,0.6687994050115051,0.9312600633667243,0.44732398370308296,6.2116910710950615
pp_12.jpg,155.44893038377575,171.12791275298028,185.38687513220228,0.04453327591898817,0.044190903519567955,0.9779384403215349,0.6473109150826352,0.9397811944259514,0.4190394156617011,6.349341872692389,0.04533545654589285,0.04498625294538781,0.9775413656484542,0.6529244145911175,0.936371561932782,0.42634049623502024,6.248896612484485,0.04702808189757804,0.04668489833585484,0.9766914699473939,0.6718123229493734,0.93103174974119,0.45136269189145456,6.171164709575291
pp_13.jpg,155.36703369012983,171.0029663198477,185.65710657100212,0.0439472196938053,0.043627617768271634,0.9782178613933932,0.6491956290457921,0.9400156210008654,0.4214821031830024,6.3073643493145015,0.04489168482535204,0.04457267542135504,0.9777452487386049,0.6555467288354309,0.9363703050085052,0.42977071698863245,6.213494752645014,0.044488926589815264,0.044171975930661904,0.9779453926094671,0.67413891751026,0.9337717844555633,0.4544917611418157,6.080750449225595
