filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,entropy_B
kh_01.jpg,62.90729770307268,73.43557003378392,84.38840125786729,5.6479354358255,1.9060207514686487,0.4345362024755401,0.12750244192959853,0.0,2.1747968244345803,5.648528393480484,1.9060882261505068,0.434543453191053,0.1275117126045171,0.0,2.174762456201674,5.647979512522763,1.9060191291415876,0.4345330414157849,0.12749716828770974,0.0,2.174813831770697
kh_02.jpg,63.244391318251296,73.77073131308293,84.72767851797751,5.653031904023851,1.906957754852392,0.4343984055122919,0.12748886372737078,0.0,2.17490384111833,5.653239061744148,1.9069851193347187,0.4344013017605211,0.12749261023522399,1.8677619654736893e-16,2.1749044699503823,5.652786532738445,1.9069055334811404,0.43440096583664084,0.1274872020781472,0.0,2.174903017411721
kh_03.jpg,63.308859074364534,73.85442651897925,84.32587213594984,5.627007810782516,1.901218560106229,0.4351917708514362,0.12788388586640959,0.0,2.1731044394646872,5.6269328514897765,1.901204441725922,0.4351946437007155,0.12788722734215183,0.0,2.1730984379000824,5.627518533861164,1.901325584768134,0.43517921153703615,0.12787805983316008,0.0,2.173131511797779
kh_04.jpg,63.3233222532856,73.83753487146944,84.30452464799272,5.4496887181741975,1.8614345831963377,0.4404605236461635,0.13115963447248902,2.3779042731595302e-17,2.15880867407507,5.449584789860213,1.8614272397770821,0.44046113405817444,0.13116237281236873,0.0,2.1588071289855435,5.450150001315188,1.861563199644996,0.44043893724594596,0.131147663744327,0.0,2.158867011612038
kh_05.jpg,63.22511753531048,73.80476485704195,84.28061418186245,5.53091842036354,1.8795049065299507,0.43806199383866345,0.12968101518700414,0.0,2.1652341010854492,5.5313157460935205,1.8796175749000417,0.43804626407836245,0.1296780680615069,1.180146696219946e-16,2.1652595892850206,5.531664733798999,1.8797059811864005,0.43803091819803747,0.12966117029564767,9.440875747540708e-17,2.165322761944582
kh_06.jpg,63.26724416613786,73.77108950643152,84.2174670766434,5.556610827727312,1.8853316251722092,0.4372955600519022,0.12914458432360856,0.0,2.1674907329525386,5.5567811862260035,1.8853458497402475,0.4372996885966055,0.1291474886500041,0.0,2.16748933893,5.556668515770102,1.8853584722613739,0.43728530255480813,0.12913328802103052,0.0,2.1675449135587845
kh_07.jpg,63.22941205155989,73.79704418150325,84.28551040556667,5.62206697751759,1.900294647615487,0.435224253303408,0.1279457597252636,0.0,2.1728178405629492,5.621710748639318,1.9001913885509456,0.4352419418351702,0.1279547659131403,0.0,2.1727883130255186,5.621931414506517,1.9002459876335904,0.43523214351822503,0.12794669816647597,0.0,2.1728094254038237
kh_08.jpg,63.790105557284996,74.41166942046512,84.94555966214085,5.633485241544898,1.9026386879735915,0.43486098508926846,0.127795103307869,1.1693960962971774e-16,2.17348058095266,5.633698570893309,1.902658293979817,0.4348663632677359,0.12779776661683406,0.0,2.1734688241907283,5.63447579674615,1.9028302769926615,0.434839829400583,0.1277839621332377,0.0,2.173529816298284
kh_09.jpg,63.98781581378735,74.5764306905848,85.10070041017629,5.6292782265900465,1.901584257036808,0.43497599418452554,0.1279150602336539,0.0,2.1729628181922673,5.628584465831753,1.9014266028966846,0.43499497231346307,0.12792500534339607,0.0,2.1729324084608352,5.629879865346039,1.901706044212039,0.43495916993493766,0.1279028164251043,0.0,2.173014018001765
kh_10.jpg,64.0650704613211,74.7030499814418,85.2334561317912,5.551514509681341,1.883776123608889,0.4374068606290631,0.12939306555142244,2.3559956057127197e-17,2.166559854756509,5.5513648836671745,1.8837038800389676,0.43742468816876223,0.12940376765327058,1.4136164136530617e-16,2.1665243560404934,5.551639689129755,1.883776560874213,0.43740830858069424,0.1293931866108459,0.0,2.1665593999097905
