filename,lbp_R_0,lbp_G_0,lbp_B_0,lbp_R_1,lbp_G_1,lbp_B_1,lbp_R_2,lbp_G_2,lbp_B_2,lbp_R_3,lbp_G_3,lbp_B_3,lbp_R_4,lbp_G_4,lbp_B_4,lbp_R_5,lbp_G_5,lbp_B_5,lbp_R_6,lbp_G_6,lbp_B_6,lbp_R_7,lbp_G_7,lbp_B_7,lbp_R_8,lbp_G_8,lbp_B_8,lbp_R_9,lbp_G_9,lbp_B_9
pp_01.jpg,0.004578002837609675,0.004578501714139729,0.0045765062080195115,0.02698566578066178,0.026960909032857836,0.02697556353092818,0.009197848944177654,0.00918338152480608,0.00920570624952601,0.08514699895834527,0.08505851073382689,0.08505146410283987,0.06572579800289706,0.065681585070421,0.06565763899697839,0.21458344558055126,0.21400917633489247,0.21373261165854363,0.044241119000011694,0.044004776243898466,0.044109041438679816,0.05920317445113567,0.05929396997960556,0.05915946039518966,0.4513840456292401,0.45230222788280505,0.4525701869390105,0.038953900815363554,0.03892696148274062,0.038961820480278166
pp_02.jpg,0.004627578692783822,0.004630073075434093,0.004632318019819338,0.026965586000327092,0.026959911279797726,0.02699015566943227,0.009252039407254805,0.009232271424751401,0.009250106260700844,0.08463421624501569,0.08457297915095152,0.08464481737127935,0.06553254570706728,0.06552824289699555,0.06549874682215609,0.2140580662348378,0.21388059090927097,0.21394887463432216,0.04386053856714651,0.043735008760271595,0.04393699139537734,0.058987410351887176,0.0590514536264329,0.05893446708013517,0.4531023634774459,0.4534251365923911,0.45312917809093634,0.03897965531622761,0.03898433228369687,0.039034344655834816
pp_03.jpg,0.0046309461093616885,0.004635623076830947,0.004639863527336409,0.0269748152161331,0.02695866408847259,0.02699252533295003,0.009278417503781425,0.009267379860553975,0.009289954023538933,0.08500500622597856,0.08493441519697588,0.08494638823369718,0.06574905812111084,0.06573496485913681,0.06571769125928369,0.21423547920083835,0.21400674431180847,0.2138017684175224,0.044216424611774004,0.04403913636490595,0.04423338641379585,0.05905089239033659,0.05913376825389186,0.05899994462470479,0.45201842949677046,0.4524904290537681,0.4525083262492838,0.038840531123908714,0.038798874933649176,0.03887015191788069
pp_04.jpg,0.00457070676835763,0.004573450589272929,0.004575695533658173,0.02693559104895758,0.02694026801642684,0.02697462813743433,0.009160308485291067,0.009145591627654465,0.009167791633241882,0.08476554549155249,0.08469707468780253,0.08473966627155592,0.06535899903417462,0.06535213948188638,0.06531085744902439,0.213956607220538,0.21377233470224918,0.2138517184300941,0.04384289080989584,0.04373114246716367,0.04392589139258363,0.05914836039239595,0.05922375310800041,0.05911125645047316,0.45333502701915,0.4536164557416669,0.45335523151861723,0.03892596372968051,0.038947789577870394,0.03898726318331094
pp_05.jpg,0.004641110718661545,0.004646099483962088,0.004645787686130804,0.02711269221712686,0.027106643339199953,0.02711911525245131,0.00921930063496999,0.009207327598248686,0.009229465244269847,0.08515161356624827,0.0850439185953228,0.08505021691151474,0.06582800533199194,0.06576396205744622,0.06574344576014773,0.21465734166656555,0.21415123142682543,0.21392754766266234,0.04424168023610801,0.044054227379940095,0.044177075725465975,0.05949121328767578,0.05956249027190729,0.05944263518556174,0.4505358931685815,0.4513544871948344,0.4515274102720645,0.039121149172064267,0.03910961265230676,0.03913730029972477
pp_06.jpg,0.004538778670434154,0.004547633728842618,0.004545014627059833,0.026770026400545804,0.026764601118281463,0.02679765168839756,0.009122144430741911,0.009100380942118293,0.009123516341199562,0.08447800553154243,0.0843949425892884,0.08447258024927809,0.06485475958142223,0.06482888036142566,0.06479227529603293,0.21420242863072228,0.2140417280284785,0.21419008143660342,0.043701022796661645,0.043580419395521014,0.043752032921859696,0.05904278564672321,0.05911287779919584,0.05900773957048689,0.4546082222834149,0.45493610888279307,0.4545770425002865,0.038681826027785186,0.03869242715404884,0.03874206536878924
pp_07.jpg,0.004512525293040045,0.004512088776076248,0.004509843831691004,0.026755247183342944,0.026755683700306742,0.026786863483435137,0.009079739925687296,0.009068016327231018,0.009089779815854638,0.08418198467052146,0.08411762959814445,0.08422058524203441,0.06477319326875836,0.06476097079377202,0.06476689495256642,0.21374408581873486,0.2136272863511359,0.21384872517091374,0.04349230532840017,0.04338361260441458,0.04356576489745067,0.05886175582587975,0.05895186539912081,0.05881355188116325,0.4561082192901557,0.456338263730077,0.45584493720141955,0.038490943395473154,0.03848458271971496,0.038553053523464914
pp_08.jpg,0.004480098318586515,0.004480721914249083,0.0044831539373330976,0.02641482631114713,0.02640940102888279,0.026448063959962,0.008940802812067168,0.008926210673563079,0.008953087646619756,0.08366901487849311,0.08362461486731827,0.08370954859656002,0.06383206269481088,0.06381061100401855,0.06381316774623508,0.2136428762427001,0.2135008835103334,0.21376204537381682,0.043229833914025344,0.043116963099100555,0.04334663338162431,0.05856099563782326,0.05862048666403223,0.058494582699759774,0.4589581138276572,0.4592285672665129,0.4586200002594129,0.038271375362683,0.03828153997198285,0.038369716398669956
pp_09.jpg,0.00443357808215895,0.004436571341339276,0.004437756173098155,0.026370800457369836,0.02636063584806998,0.02636980270430973,0.008848448294440864,0.008836038740755763,0.008867405602582928,0.0835899429484795,0.08348623898979446,0.08345393673447345,0.06383979528102672,0.06378454470532322,0.06377194807293934,0.21367355714929845,0.21311768397568542,0.2125886254155628,0.04316784850516609,0.04289583607715398,0.043014443972174396,0.05858400631777201,0.05867879285848233,0.05855893777213678,0.45930127852076835,0.4602637360663756,0.46077614462230765,0.03819074444351297,0.038139921397013686,0.03816099893040848
pp_10.jpg,0.0044511011202771076,0.004450789322445824,0.004451911794638446,0.026387388101994144,0.026378345964886907,0.02641033642237664,0.008872519087015984,0.00886017189289714,0.008890915159061737,0.08343472998806635,0.08332927996152611,0.08332316872403295,0.06345079630671688,0.06340465022768685,0.0633619962843672,0.21386188303939394,0.21329827727956507,0.21290965246265275,0.04322553110395363,0.04299448891097222,0.043121889504834844,0.05848504168612249,0.05855369956857121,0.05842530122164848,0.45966433591551537,0.4605941170484041,0.46091339802763887,0.03816667365093785,0.038136179823038276,0.038191430398741795
