filename,lbp_R_0,lbp_G_0,lbp_B_0,lbp_R_1,lbp_G_1,lbp_B_1,lbp_R_2,lbp_G_2,lbp_B_2,lbp_R_3,lbp_G_3,lbp_B_3,lbp_R_4,lbp_G_4,lbp_B_4,lbp_R_5,lbp_G_5,lbp_B_5,lbp_R_6,lbp_G_6,lbp_B_6,lbp_R_7,lbp_G_7,lbp_B_7,lbp_R_8,lbp_G_8,lbp_B_8,lbp_R_9,lbp_G_9,lbp_B_9
kp_01.jpg,0.005876391366642285,0.0058808812554127735,0.005884872267653208,0.027187024820104953,0.027176049536443758,0.027236538315712842,0.012440858187361983,0.012436742455989035,0.012472287408755405,0.08495281126902163,0.08495175115639526,0.08506424781392251,0.08454915779664143,0.0845277061058491,0.08446540889915856,0.2486946895591113,0.24845579006078156,0.24880961823972259,0.050886965054696504,0.050847366730123446,0.05112530331692995,0.05156007421287229,0.05161245624852799,0.051508003975047865,0.38901063554874177,0.38932318169482083,0.3885056477811943,0.04484139218479955,0.04478807475565,0.04492807198189649
kp_02.jpg,0.006184946500480878,0.0061911200975403,0.006198540885924858,0.027966768836579847,0.02795623006988245,0.028003124463707556,0.012994112259192217,0.012987938662132796,0.013022111704441517,0.08555052771159295,0.08554304456364215,0.08568584797037018,0.0866168139350178,0.08659324201897273,0.08653936335372686,0.2499977550556132,0.24982227523616657,0.25003068090659675,0.05167356862345964,0.0515835837693511,0.05187368047157768,0.05160353883055327,0.05166471356505118,0.05150438712020498,0.38118837627662266,0.38150472635624333,0.3808601155198469,0.046223591970881286,0.04615312566101111,0.04628214760359641
kp_03.jpg,0.006314716757861257,0.006319830242294313,0.0063221375462458144,0.028348284662938882,0.02833606218795255,0.02837460039989925,0.01325820502228972,0.013250285357375107,0.01328639154623779,0.08584866879786666,0.08585914520499781,0.08604217053196148,0.08686537916611736,0.08682777634766452,0.08680146061070415,0.249929471330562,0.24973372465208193,0.24997193819518287,0.05195730464992804,0.05189001867793696,0.05219819965437801,0.051812256298814745,0.051876299573360464,0.051754074823497156,0.3789430577339807,0.37923246848097847,0.3784930711038717,0.04672265557963437,0.04667438927535161,0.04675595558801549
kp_04.jpg,0.006267136408807326,0.006269318993626314,0.006273372365433005,0.02827844194873128,0.028274263857792074,0.028296962739909545,0.013175703316131987,0.013157431963218748,0.013191480286394955,0.08607858851865545,0.08595636376879214,0.0860942407697859,0.08697294941791033,0.08695112356972044,0.08691108872818358,0.24964236788751573,0.24957096618415173,0.2499890870759035,0.052078469287164975,0.05190037036593559,0.05213297154807341,0.05179161528238375,0.05188858440791305,0.0517117326780088,0.3789266571680552,0.37931041793879944,0.37860132731089347,0.04678807076463774,0.04672115895004421,0.046797736497407545
kp_05.jpg,0.0063010600128510195,0.006302868440272467,0.00631290833043981,0.02841027007179813,0.028387446470548146,0.028424238614639653,0.013244860075110767,0.013243363445520604,0.013272610082095038,0.08555470580253216,0.08554578838455744,0.08572095640617276,0.08677333644632233,0.08676435666878136,0.08672556901856963,0.24932502005483495,0.24922443407446274,0.24941662625766617,0.051918267561451285,0.051834206866137135,0.052091315357813875,0.0517182180728995,0.05178899618060096,0.05166539952028001,0.3799787254103735,0.3802350232276889,0.3795867331768833,0.046775536491820126,0.04667351624142402,0.04678364323543351
kp_06.jpg,0.006171476834169412,0.006175031329446049,0.006184634702649594,0.028032246381149477,0.02801896379353678,0.028061991894253964,0.013047429688341772,0.013045434182221555,0.013080542618024127,0.08561282491828348,0.08561756424531901,0.08580383226972803,0.08669844260724793,0.0866720645107213,0.08663040832046177,0.25030231917721135,0.2501463579020031,0.2504565343845644,0.0516576045744979,0.05159206467036202,0.05189612991543013,0.05168610289627726,0.05175719280181,0.051618255688189875,0.38029956537876464,0.3805584199382966,0.37974942928524724,0.046491987544050505,0.04641690662627733,0.04651824092144462
kp_07.jpg,0.0062750560737219385,0.0062824145025402395,0.006282040345142699,0.028427543671651262,0.028414011645773538,0.028434590302638278,0.013169342640373796,0.01315431398490591,0.013182874666251518,0.08594694747428737,0.08590204858658247,0.0860565755917668,0.08662280045337845,0.08659130887241877,0.0865437908829311,0.2490546289755455,0.24897954805777234,0.24932084196389573,0.05191832992101754,0.05175145572171437,0.05204691534663904,0.051958489481686916,0.05205838950683029,0.05189051755446701,0.3797546674888128,0.380096647350165,0.3793808218891034,0.04687219381951815,0.046769861771290756,0.046861031457158184
kp_08.jpg,0.005980718920989893,0.005981155437953691,0.005984897011929098,0.02755145412530963,0.027521646252638886,0.027563364802464678,0.012693102632870695,0.012674644201258686,0.012699525668195145,0.08520767481631313,0.08514918154316425,0.08523286808108087,0.08466396175812019,0.08465604209320557,0.08460877354198293,0.24743321789330272,0.24732614651803983,0.24769338200372606,0.051212918507520744,0.05100002294832006,0.05122090053200161,0.051758003476171335,0.051869689459337245,0.05170923829535853,0.38802329653619805,0.388454824734695,0.3878419549175233,0.04547565133319735,0.04536664681138049,0.04544509514573153
kp_09.jpg,0.006070142539002129,0.006073509955579996,0.006074694787338875,0.027757053615258265,0.027731361473960468,0.027755245187836817,0.012828111093816645,0.012792690860182789,0.012824057722009953,0.08521085515419222,0.08511906187266223,0.0852192736956369,0.08502196802800041,0.08500531802380984,0.08494514104237204,0.24765609098310448,0.24762010951337432,0.24796077982383516,0.05144801407230884,0.05120418816824479,0.05141571181698782,0.05159349894038592,0.051703314136564135,0.05154092982603145,0.38668880181830273,0.3871142187793066,0.38653839054449135,0.04572546375562205,0.045636227216308584,0.045725775553453335
kp_10.jpg,0.0062245448250539395,0.006231653815607213,0.006224233027222656,0.028227743621364508,0.02819300934295948,0.028231672274038687,0.0130476791266068,0.013030779684151209,0.013052356094076059,0.08580439350582435,0.08570779853769257,0.08579466541348829,0.0863941279239148,0.08637361162661632,0.08631711385958767,0.24950486504391953,0.24933069477536432,0.24963725440308268,0.05180053270035847,0.051577534891424186,0.0517746534803619,0.051965598472240186,0.052067182205672496,0.051897314747189005,0.38022729064147304,0.38075154751499385,0.38022411030359393,0.04680322413923814,0.04673618760551209,0.04684662639735287
