filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,entropy_B
kp_01.jpg,149.3550638337464,165.86815634940115,179.82453814010847,4.447951356851894,1.8597706771612816,0.3947430212539343,0.23573097957645694,0.0,1.7580979301695923,4.448141095425291,1.8599390619412688,0.3946546417571351,0.2358476195231362,0.0,1.757841950335662,4.449698667008305,1.859695488490453,0.3949442937525298,0.23543061750212094,0.0,1.759032176246154
kp_02.jpg,149.4580604478714,165.97247105767812,179.93820354062652,4.486599564535934,1.8632942670852701,0.39652542500037924,0.23108376503382727,0.0,1.772525161334971,4.486746898515491,1.8634961516587303,0.3964138216552506,0.23122181454190394,0.0,1.7721755485096116,4.4886088050330635,1.863353007952095,0.3966866133882294,0.23087868502766096,1.1790625597599637e-16,1.7731963651487799
kp_03.jpg,149.4515600866848,165.96118260427517,179.9432988784258,4.50498977062258,1.8653565947258488,0.39703262934758743,0.2295645285215411,0.0,1.7777532055661136,4.505218784837489,1.8655665889113324,0.3969249376135273,0.22967571978630266,0.0,1.7774869893835792,4.506451213393296,1.865240979851343,0.3972588685425715,0.22929159469497004,2.614946914667802e-17,1.7785885811858937
kp_04.jpg,150.36110909481846,165.88518974020505,179.86851597701974,4.502890234818221,1.8651724798273024,0.39703473410048673,0.22947674906727544,0.0,1.777816382730231,4.502252094729011,1.8652975846657496,0.39686881543355035,0.22969185138421172,0.0,1.7772088684732368,4.502859748589601,1.864909566904354,0.39717649052984577,0.22939533094981845,0.0,1.7779887619113355
kp_05.jpg,149.35051071237572,165.85806501259165,179.8499130582927,4.5064658568752005,1.8660814813032518,0.3966808356728505,0.2299765215153837,1.3074713330552342e-17,1.776832719891295,4.505855011675556,1.8661090649988177,0.3966045463005381,0.23010588911539834,0.0,1.7764667628873163,4.507655727018684,1.8659818719547936,0.3968706216305882,0.22975962839491793,0.0,1.7774819219540305
kp_06.jpg,149.4387509952587,165.93788756470428,179.92475900522024,4.488911071062974,1.8634798363587328,0.39665759589790944,0.23062078178751505,1.5720304830953627e-16,1.7738604971036704,4.488835483433813,1.8636004904065588,0.39657473245693886,0.23072877949283482,5.24014572924055e-17,1.7735895573390028,4.490393844885071,1.8633010382570876,0.3969175235423619,0.2303236549859155,1.0478472742881594e-16,1.774747269795989
kp_07.jpg,150.54416086223824,166.0491408971995,180.04257119217522,4.50763684932168,1.8663817146985762,0.3966610790153129,0.22974533635019137,1.0458411958334718e-16,1.7774456115702968,4.507198203309569,1.8665105056980085,0.3965255143621313,0.22993706322516688,0.0,1.7768971675748975,4.507663883664046,1.8660746804457728,0.39684903193944093,0.22960549381724984,3.9218927237090996e-17,1.7777931008525507
kp_08.jpg,150.8106199837965,166.35142596372967,180.3417768186045,4.468724804219022,1.8630180585901868,0.3947617106596665,0.23453926552779128,0.0,1.7627886428320507,4.467732890253018,1.8631219613299599,0.39459689759715455,0.23478786369818552,0.0,1.7620587489435744,4.468605186746247,1.8628606077500958,0.39483969604802593,0.2345161985171697,6.564992429832987e-17,1.762782954096656
kp_09.jpg,150.95183440641674,166.48409806116626,180.4673596934703,4.478339955596615,1.863991169306573,0.39509877042560176,0.23372286014681162,0.0,1.765490903565165,4.477169712945646,1.8640739753069897,0.3949177971591392,0.23399163148797547,1.1805678411532035e-16,1.7646742213615936,4.477881364255252,1.863825119757768,0.3951451976174302,0.23373707871908847,2.623275613397536e-17,1.765352704055853
kp_10.jpg,150.74727251729107,166.27190941000865,180.25358087337315,4.498163032007833,1.8649959546884167,0.3965501470882202,0.23023186231504605,0.0,1.7755842938295183,4.497606874280926,1.8652614753531518,0.396320410201376,0.2305027491123108,1.177882532470079e-16,1.7748347171295364,4.498365311212886,1.865042497111825,0.3965345273512197,0.2302751864220964,0.0,1.7754394613536744
